source_id,rq_id,population,event,age_range,sex,maturity,training_age,competitive_level,season,intervention,comparator,component_dose,component_order,separation_hours,target_interval_hours,actual_interval_hours,outcome_domain,outcome_measure,instrument_protocol,time_horizon,time_points,missingness,adverse_events,effect_estimate,uncertainty,individual_response,limitations,reviewer_1,reviewer_2,adjudication
FRV2-C-015,RQ-C,1090 adults across 43 concurrent-training studies,NOT_VERIFIED,Adult,NOT_VERIFIED,ADULT,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,Sequence heterogeneous,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-C-016,RQ-C,NOT_VERIFIED,NOT_VERIFIED,Adult,NOT_VERIFIED,ADULT,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-C-018,RQ-C,58 adult amateur rugby players,NOT_VERIFIED,Adult,NOT_REPORTED,ADULT,NOT_REPORTED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-C-019,RQ-C,18 healthy inactive adults after two weeks unilateral knee immobilization,NOT_VERIFIED,20 +/- 2 years,10 male; 8 female,ADULT,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,0,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-C-020,RQ-C,Adults across 21 concurrent-training studies,NOT_VERIFIED,Adult,Mixed,ADULT,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-D-002,RQ-D,Exercise-training populations generally,MULTI_SPORT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACT_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-D-003,RQ-D,NOT_VERIFIED,CYCLING_AND_BASKETBALL,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,Heart-rate-based training-load method,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACT_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-D-006,RQ-D,NOT_VERIFIED,MULTI_SPORT_INTERVAL_EXERCISE,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,Heart-rate reserve and cross-scale comparison,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACT_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-D-007,RQ-D,Patients through elite athletes across exercise modes,MULTI_SPORT,CHILD_TO_ADULT,BOTH,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACT_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-D-008,RQ-D,8 recreational long-distance runners,DISTANCE_RUNNING,Mean 39.9 +/- 6.5 years,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACT_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-D-009,RQ-D,12 experienced runners,OUTDOOR_RUNNING,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACT_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-D-010,RQ-D,30 professional rowers,ROWING,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_APPLICABLE,NOT_APPLICABLE,MODALITY_SPECIFIC_VALIDITY_AND_RELIABILITY,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACT_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-D-011,RQ-D,NOT_VERIFIED,MULTI_ACTIVITY_WEARABLE_VALIDATION,ADULT; exact range not verified,NOT_REPORTED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACT_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-D-012,RQ-D,NOT_VERIFIED,RUNNING_WALKING_CYCLING_AND_REST,Mean 38 +/- 11 years,29 MALE; 31 FEMALE,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,Telemetry for heart rate and indirect calorimetry for energy expenditure,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OUTCOME_SPECIFIC_DEVICE_VALIDITY,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACT_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-D-013,RQ-D,Eight consumer sport-watch models,RUNNING_WALKING_AND_CYCLING,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACT_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-D-014,RQ-D,Adults across 32 validation studies,MULTI_ACTIVITY_WEARABLE_VALIDATION,ADULT,BOTH,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACT_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-D-015,RQ-D,NOT_VERIFIED,BASKETBALL,HIGH_SCHOOL; exact range not reported,45 FEMALE; 48 MALE,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACT_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-D-016,RQ-D,NOT_VERIFIED,AMERICAN_FOOTBALL,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACT_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-D-017,RQ-D,NOT_APPLICABLE,DATA_PROVENANCE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACT_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-D-019,RQ-D,Hypothetical 1000-player squad based on elite Australian-football distributions,AUSTRALIAN_FOOTBALL_ACWR_SIMULATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACT_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-D-020,RQ-D,International-level basketball and weightlifting athletes,BASKETBALL_AND_WEIGHTLIFTING_ACWR,ADULT; exact range not reported,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACT_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-D-021,RQ-D,Athletes across mostly team-sport evidence,MULTI_SPORT_ACWR,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACT_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-D-023,RQ-D,482 elite Norwegian U19 football players across 34 teams,YOUTH_FOOTBALL_ACWR,U19,BOTH,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACT_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-D-024,RQ-D,NOT_VERIFIED,RUNNING,Mean 44.3 +/- 12.2 years,73.3% MALE; remainder not extracted,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACT_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-E-001,RQ-E,sports medicine measurement populations,test-retest reliability and measurement error,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,MIXED_OR_NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MEASUREMENT_ERROR,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-E-003,RQ-E,test-retest measurement populations,ICC and SEM estimation,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MEASUREMENT_ERROR,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-E-004,RQ-E,athletes and sporting-performance tests,NOT_VERIFIED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,MIXED_OR_NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MEASUREMENT_PROPERTIES,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-E-006,RQ-E,exercise and nutrition intervention populations,individual response and meaningful change,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,MIXED_OR_NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-E-007,RQ-E,exercise-training participants,subject-by-training response,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,MIXED_OR_NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_REPORTED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-E-008,RQ-E,human exercise-training studies,trainability and response classification,ADULT_AND_CLINICAL_MIXED,MIXED_OR_NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,MIXED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-E-009,RQ-E,clinical trial and personalised-medicine examples,variance components and replicated individual contrasts,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,CLINICAL_MIXED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_REPORTED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-E-010,RQ-E,NOT_VERIFIED,magnitude-based inference operating characteristics,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-E-011,RQ-E,NOT_VERIFIED,MBI type-I and type-II error simulation,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-E-013,RQ-E,patients clinicians and N-of-1 trial designers,NOT_VERIFIED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,CLINICAL_MIXED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-E-014,RQ-E,behavioral-intervention single cases,SCED reporting and transparency,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,MIXED_OR_NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-E-015,RQ-E,education and behavioral single-case evidence,SCED design and visual evidence standards,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,MIXED_OR_NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_REPORTED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-E-016,RQ-E,simulated single-case series,baseline-length and stability decision simulation,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
